system:index,NDSI,NDVI,NDWI,label,subregion,.geo
1_000000000000000000c9_0,-0.23163688,0.16098441,-0.21171676,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000ca_0,-0.21217738,0.18481527,-0.20832758,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000cb_0,-0.23470546,0.11511051,-0.14471401,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000cc_0,-0.23735656,0.20169353,-0.21688515,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000cd_0,-0.19706567,0.19032378,-0.20057772,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000ce_0,-0.18548155,0.17676707,-0.188633,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000cf_0,-0.2223391,0.17492037,-0.19812441,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000d0_0,-0.17889662,0.15596163,-0.16827573,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000d1_0,-0.113272876,0.07605794,-0.097460054,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000d2_0,-0.20438053,0.1087,-0.14184964,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000d3_0,-0.16936521,0.15857027,-0.16715923,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000d4_0,-0.28703964,0.17410518,-0.22337501,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000d5_0,-0.24372801,0.11235198,-0.15178475,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000d6_0,-0.21328771,0.17247836,-0.19036844,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000d7_0,-0.16183545,0.1720148,-0.19536766,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000d8_0,-0.22532806,0.16323988,-0.18275534,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000d9_0,-0.1079712,0.17673849,-0.17292918,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000da_0,-0.26198602,0.1475982,-0.1822356,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000db_0,-0.16268788,0.09515854,-0.1316134,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000dc_0,-0.048135333,0.13406642,-0.1308406,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000dd_0,-0.20062976,0.2646929,-0.2589864,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000de_0,-0.22888689,0.12614395,-0.16706663,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000df_0,-0.24383605,0.21560541,-0.23301455,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000e0_0,-0.10330432,0.17396046,-0.17437242,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000e1_0,-0.16787301,0.13524011,-0.14286385,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000e2_0,-0.084442206,0.08001651,-0.079850346,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000e3_0,-0.2196168,0.15843424,-0.17845917,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000e4_0,-0.1581973,0.14687793,-0.15423338,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000e5_0,-0.082462735,0.16245069,-0.15676408,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000e6_0,-0.20107707,0.18261664,-0.1998376,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000e7_0,-0.17743011,0.24760303,-0.2448315,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000e8_0,-0.1372614,0.16354792,-0.16484767,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000e9_0,-0.14617871,0.18982676,-0.19993079,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000ea_0,-0.09632368,0.06876089,-0.06800731,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000eb_0,-0.20929427,0.1646864,-0.19439843,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000ec_0,-0.10551167,0.22014146,-0.20891842,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000ed_0,-0.24460386,0.13632412,-0.16865364,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000ee_0,-0.23929064,0.18485104,-0.20380205,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000ef_0,-0.24600296,0.122089304,-0.1697809,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000f0_0,-0.2130261,0.1500005,-0.18060602,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000f1_0,-0.1966693,0.2317175,-0.22960082,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000f2_0,-0.20798704,0.19743611,-0.2054524,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000f3_0,-0.2149969,0.22010003,-0.25266975,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000f4_0,-0.24779177,0.12801574,-0.16865535,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000f5_0,-0.20533189,0.17748104,-0.20899159,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000f6_0,-0.09973777,0.19334333,-0.20030609,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000f7_0,-0.2326395,0.19969018,-0.21188407,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000f8_0,-0.23627222,0.10805693,-0.1391333,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000f9_0,-0.23590754,0.17700914,-0.20803396,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000fa_0,-0.19924606,0.1730829,-0.18770407,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000fb_0,0.25449032,0.016205708,-0.04744234,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000fc_0,-0.17621152,0.19327337,-0.2047852,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000fd_0,-0.12112322,0.21415669,-0.20074643,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000fe_0,-0.10968467,0.20153081,-0.19790305,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000ff_0,-0.200103,0.098323174,-0.12171026,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000100_0,-0.23816222,0.23705362,-0.24399564,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000101_0,-0.14654796,0.2419762,-0.2380533,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000102_0,-0.19875342,0.18847062,-0.20717575,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000103_0,-0.13404289,0.14556126,-0.15451835,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000104_0,-0.20453273,0.12331119,-0.14145374,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000105_0,-0.11263119,0.21702613,-0.21346943,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000106_0,-0.14868124,0.25094324,-0.2423694,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000107_0,-0.24049078,0.16718492,-0.20196754,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000108_0,-0.16610412,0.16557598,-0.18086728,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000109_0,-0.1390353,0.23565565,-0.23103489,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000010a_0,-0.23668036,0.107876524,-0.1431759,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000010b_0,-0.1717057,0.23288694,-0.23106329,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000010c_0,-0.20517346,0.11502073,-0.16036822,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000010d_0,-0.095988795,0.15540385,-0.15205687,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000010e_0,-0.21697553,0.19423418,-0.21294199,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000010f_0,-0.20725644,0.13383116,-0.17104991,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000110_0,-0.22430559,0.17333928,-0.20460652,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000111_0,-0.21708038,0.1550721,-0.17875023,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000112_0,-0.23821265,0.1456041,-0.19395024,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000113_0,-0.16849597,0.14372012,-0.15496863,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000114_0,-0.22902636,0.12631083,-0.14826381,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000115_0,-0.079997666,0.18711236,-0.17391448,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000116_0,-0.20554139,0.13030547,-0.15566033,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000117_0,-0.24389142,0.14340238,-0.19243008,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000118_0,-0.07983833,0.21392936,-0.21382831,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000119_0,-0.10866417,0.16752967,-0.16660056,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000011a_0,-0.14915486,0.0987336,-0.11219766,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000011b_0,-0.23199871,0.14756241,-0.17636794,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000011d_0,-0.25379756,0.19808345,-0.23488148,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000011e_0,-0.1580691,0.12561125,-0.1446799,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000011f_0,-0.17523807,0.25196752,-0.24691197,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000120_0,-0.18624447,0.21782507,-0.22560942,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000121_0,-0.1788437,0.1921483,-0.20538326,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000122_0,-0.185938,0.1528524,-0.1637748,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000123_0,-0.15034503,0.19607317,-0.20606503,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000124_0,-0.22862954,0.18885183,-0.2258401,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000125_0,-0.2368471,0.20044649,-0.21731806,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000126_0,-0.2300838,0.11488685,-0.14253156,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000127_0,-0.079635076,0.1451551,-0.13755281,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000128_0,-0.22854906,0.12594381,-0.14739276,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000129_0,-0.23231457,0.14897369,-0.17689067,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000012a_0,-0.22924203,0.15194254,-0.17726062,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000012b_0,-0.24426015,0.114392266,-0.14189987,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000012c_0,-0.19270283,0.14460847,-0.16371486,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000012d_0,-0.15863419,0.21943864,-0.21765162,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000012e_0,-0.06781563,0.17451392,-0.17277612,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000012f_0,-0.19293547,0.19176593,-0.20669727,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000130_0,-0.23237146,0.13544247,-0.15814446,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000131_0,-0.14261839,0.19367954,-0.2041272,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000132_0,-0.095582284,0.18410105,-0.17038238,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000133_0,-0.20514698,0.25375202,-0.2554277,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000134_0,-0.21939233,0.2598618,-0.2513027,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000135_0,-0.20095566,0.22144248,-0.22433196,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000136_0,-0.12943834,0.23273724,-0.23017694,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000137_0,-0.22010438,0.17063801,-0.1876361,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000138_0,-0.11144328,0.16916792,-0.1643434,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000139_0,-0.12270054,0.14662851,-0.14381154,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000013a_0,-0.08793714,0.23457262,-0.22604527,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000013b_0,-0.2014661,0.20710711,-0.21401526,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000013c_0,-0.13135146,0.21596617,-0.21014704,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000013d_0,-0.24578749,0.19811955,-0.24325903,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000013e_0,-0.0677046,0.1430222,-0.13834816,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000013f_0,-0.1486273,0.054355685,-0.08939651,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000140_0,-0.16190529,0.25823087,-0.25212967,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000141_0,-0.22472073,0.25115588,-0.24884124,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000142_0,-0.26257086,0.15145238,-0.20133089,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000143_0,-0.2125341,0.084440425,-0.13791531,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000144_0,-0.24009752,0.13059045,-0.16302732,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000145_0,-0.1300214,0.2785798,-0.2678631,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000146_0,-0.1140407,0.14644448,-0.14629237,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000147_0,-0.19749773,0.21207431,-0.21605594,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000148_0,-0.23337622,0.10039976,-0.13592896,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000149_0,-0.05891894,0.07409466,-0.05851085,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000014a_0,-0.19702409,0.14534219,-0.18631642,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000014b_0,-0.1820442,0.2524253,-0.2554981,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000014c_0,-0.10453018,0.09583451,-0.121356025,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000014d_0,-0.067905195,0.17290907,-0.18210393,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000014e_0,-0.16984157,0.22375147,-0.23346311,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000014f_0,-0.13318129,0.23146074,-0.22848359,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000150_0,-0.20521338,0.19302161,-0.20513052,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000151_0,-0.17422281,0.1882001,-0.21810958,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000152_0,-0.21005353,0.09966364,-0.12692082,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000153_0,-0.19841295,0.16478616,-0.17839372,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000154_0,-0.22863355,0.1259845,-0.16117096,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000155_0,-0.0674096,0.20490256,-0.18937728,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000156_0,-0.19614488,0.13223903,-0.14917319,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000157_0,-0.20551348,0.17716897,-0.18908462,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000158_0,-0.26013646,0.11039421,-0.177937,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000159_0,-0.14255185,0.14485016,-0.16150653,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000015a_0,-0.2599488,0.11917496,-0.15855227,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000015b_0,-0.09914611,0.21373591,-0.20977788,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000015c_0,-0.17149752,0.14285351,-0.16109286,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000015d_0,-0.16373089,0.21480048,-0.21638879,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000015e_0,-0.18664902,0.17772476,-0.18800384,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000160_0,-0.152604,0.19268155,-0.19249065,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000161_0,-0.168545,0.16640027,-0.17248636,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000162_0,-0.23905899,0.114227764,-0.16329107,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000163_0,-0.17079958,0.18594848,-0.19486764,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000164_0,-0.22914585,0.18304506,-0.2097927,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000165_0,-0.19808896,0.1700449,-0.18355787,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000166_0,-0.17391142,0.15872471,-0.1810648,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000167_0,-0.0878929,0.20372604,-0.1926463,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
